This table lists the names of virus species known to probably interact with insects. The data is taken from the virushostdb database (downloaded on 23/05/2022), which lists a wide variety of virus species associated with their presumed hosts. We have also added two important exploratory studies of RNA viruses (shi_redefining_2016, Haoming et al_insect_2020). The viral genomic structures associated with the viruses were retrieved from the ICTV website (2021.v1). Each column represents the information retrieved for each virus species from one of the three sources listed. The Hostdb_Host_lineage column corresponds to the information of the insect host observed interacting with the virus of interest. If a column with the suffix 'Shi' or 'Haoming' contains information for a virus species, then this means that this RNA virus species was found in their dataset in an insect. );;;;;;;;;;;;
Virus_Name;Putative_Genome_Composition;ICTV_Genus;Hostdb_Host_name;Hostdb_Host_lineage;Hostdb_Family;Shi_Family;Haoming_Family;Haoming_Clade;Haoming_Host;ICTV_Genome_Composition;ICTV_Family;Consensus_family
Limnoporus_canaliculatus_reo-like_virus;;;;;;;Reoviridae;Reo;Limnoporus canaliculatus;dsRNA;;Reoviridae
Limnoporus_canaliculatus_reo-like_virus;;;;;;;Reoviridae;Reo;Limnoporus canaliculatus;dsRNA;;Reoviridae
Limnoporus_canaliculatus_reo-like_virus;;;;;;;Reoviridae;Reo;Limnoporus canaliculatus;dsRNA;;Reoviridae
Lopidea_amorphae_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Lopidea amorphae;ssRNA(+);Iflaviridae;Iflaviridae
Lopidea_amorphae_picorna-like_virus_2;;;;;;;;Picorna;Lopidea amorphae;ssRNA(+);;
Largus_californicus_mononega-like_virus_1;;;;;;;Xinmoviridae;Mononega;Largus californicus;ssRNA(-);Xinmoviridae;Xinmoviridae
Largus_californicus_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Largus californicus;ssRNA(+);Iflaviridae;Iflaviridae
Largus_californicus_mononega-like_virus_2;;;;;;;Xinmoviridae;Mononega;Largus californicus;ssRNA(-);Xinmoviridae;Xinmoviridae
Lygus_lineolaris_picorna-like_virus;;;;;;;;Picorna;Lygus lineolaris;ssRNA(+);;
Lygus_lineolaris_virga-like_virus;;;;;;;Virgaviridae;Virga;Lygus lineolaris;ssRNA(+);Virgaviridae;Virgaviridae
Lygaeus_turcicus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Lygaeus turcicus;dsRNA;Partitiviridae;Partitiviridae
Lygaeus_turcicus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Lygaeus turcicus;dsRNA;Partitiviridae;Partitiviridae
Lygaeus_turcicus_virga-like_virus;;;;;;;Virgaviridae;Virga;Lygaeus turcicus;ssRNA(+);Virgaviridae;Virgaviridae
Macrohomotoma_gladiata_bunya-like_virus;;;;;;;;Bunya;Macrohomotoma gladiata;ssRNA(-);;
Macrohomotoma_gladiata_bunya-like_virus;;;;;;;;Bunya;Macrohomotoma gladiata;ssRNA(-);;
Macrohomotoma_gladiata_bunya-like_virus;;;;;;;Phenuiviridae;Bunya;Macrohomotoma gladiata;ssRNA(-);Phenuiviridae;Phenuiviridae
Macrohomotoma_gladiata_bunya-like_virus;;;;;;;Phenuiviridae;Bunya;Macrohomotoma gladiata;ssRNA(-);Phenuiviridae;Phenuiviridae
Macrohomotoma_gladiata_virga-like_virus;;;;;;;Virgaviridae;Virga;Macrohomotoma gladiata;ssRNA(+);Virgaviridae;Virgaviridae
Mapuchea_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Mapuchea sp. AD-2014;ssRNA(+);Iflaviridae;Iflaviridae
Mapuchea_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Mapuchea sp. AD-2014;ssRNA(+);Iflaviridae;Iflaviridae
Mapuchea_reo-like_virus;;;;;;;Reoviridae;Reo;Mapuchea sp. AD-2014;dsRNA;;Reoviridae
Mapuchea_reo-like_virus;;;;;;;Reoviridae;Reo;Mapuchea sp. AD-2014;dsRNA;;Reoviridae
Mapuchea_reo-like_virus;;;;;;;Reoviridae;Reo;Mapuchea sp. AD-2014;dsRNA;;Reoviridae
Mapuchea_tymo-like_virus;;;;;;;Alphaflexiviridae;Tymo;Mapuchea sp. AD-2014;ssRNA(+);Alphaflexiviridae;Alphaflexiviridae
Chauliops_fallax_beny-like_virus;;;;;;;Beny-like;Hepe-Beny;Chauliops fallax;ssRNA(-);;Beny-like
Chauliops_fallax_solemo-like_virus;;;;;;;;Solemo;Chauliops fallax;ssRNA(+);;
Chauliops_fallax_virga-like_virus;;;;;;;Virgaviridae;Virga;Chauliops fallax;ssRNA(+);Virgaviridae;Virgaviridae
Mesovelia_mulsanti_picorna-like_virus_1;;;;;;;;Picorna;Mesovelia mulsanti;ssRNA(+);;
Mesovelia_mulsanti_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Mesovelia mulsanti;ssRNA(+);Iflaviridae;Iflaviridae
Mesovelia_mulsanti_picorna-like_virus_3;;;;;;;Iflaviridae;Picorna;Mesovelia mulsanti;ssRNA(+);Iflaviridae;Iflaviridae
Mesovelia_mulsanti_reo-like_virus;;;;;;;Reoviridae;Reo;Mesovelia mulsanti;dsRNA;;Reoviridae
Mesovelia_mulsanti_reo-like_virus;;;;;;;Reoviridae;Reo;Mesovelia mulsanti;dsRNA;;Reoviridae
Mesovelia_mulsanti_toti-like_virus;;;;;;;Totiviridae;Toti;Mesovelia mulsanti;dsRNA;Totiviridae;Totiviridae
Mesovelia_mulsanti_virga-like_virus;;;;;;;Virgaviridae;Virga;Mesovelia mulsanti;ssRNA(+);Virgaviridae;Virgaviridae
Nabicula_subcoleoptrata_virga-like_virus;;;;;;;Virgaviridae;Virga;Nabicula subcoleoptrata;ssRNA(+);Virgaviridae;Virgaviridae
Nessorhinus_gibberulus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Nessorhinus gibberulus;dsRNA;Partitiviridae;Partitiviridae
Nessorhinus_gibberulus_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Nessorhinus gibberulus;ssRNA(+);Iflaviridae;Iflaviridae
Nessorhinus_gibberulus_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Nessorhinus gibberulus;ssRNA(+);Iflaviridae;Iflaviridae
Nessorhinus_gibberulus_toti-like_virus_1;;;;;;;Totiviridae;Toti;Nessorhinus gibberulus;dsRNA;Totiviridae;Totiviridae
Nessorhinus_gibberulus_toti-like_virus_2;;;;;;;Totiviridae;Toti;Nessorhinus gibberulus;dsRNA;Totiviridae;Totiviridae
Nessorhinus_gibberulus_virus;;;;;;;;;Nessorhinus gibberulus;Unknown;;
Nessorhinus_gibberulus_virus;;;;;;;;;Nessorhinus gibberulus;Unknown;;
Melanoliarus_placitus_virga-like_virus;;;;;;;Virgaviridae;Virga;Melanoliarus placitus;ssRNA(+);Virgaviridae;Virgaviridae
Oncopeltus_fasciatus_orthomyxo-like_virus;;;;;;;Orthomyxoviridae;Orthomyxo;Oncopeltus fasciatus;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Oncopeltus_fasciatus_orthomyxo-like_virus;;;;;;;Orthomyxoviridae;Orthomyxo;Oncopeltus fasciatus;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Oncopeltus_fasciatus_orthomyxo-like_virus;;;;;;;Orthomyxoviridae;Orthomyxo;Oncopeltus fasciatus;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Oncopeltus_fasciatus_orthomyxo-like_virus;;;;;;;Orthomyxoviridae;Orthomyxo;Oncopeltus fasciatus;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Oncopeltus_fasciatus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Oncopeltus fasciatus;dsRNA;Partitiviridae;Partitiviridae
Orius_insidiosus_nido-like_virus;;;;;;;Mesoniviridae;Nido;Orius insidiosus;ssRNA(+);Mesoniviridae;Mesoniviridae
Orius_insidiosus_picorna-like_virus_1;;;;;;;;Picorna;Orius insidiosus;ssRNA(+);;
Orius_insidiosus_picorna-like_virus_2;;;;;;;;Picorna;Orius insidiosus;ssRNA(+);;
Orius_insidiosus_picorna-like_virus_3;;;;;;;Dicistroviridae;Picorna;Orius insidiosus;ssRNA(+);Dicistroviridae;Dicistroviridae
Orius_insidiosus_picorna-like_virus_4;;;;;;;Iflaviridae;Picorna;Orius insidiosus;ssRNA(+);Iflaviridae;Iflaviridae
Orius_insidiosus_picorna-like_virus_5;;;;;;;;Picorna;Orius insidiosus;ssRNA(+);;
Orius_insidiosus_picorna-like_virus_6;;;;;;;Iflaviridae;Picorna;Orius insidiosus;ssRNA(+);Iflaviridae;Iflaviridae
Orius_insidiosus_toti-like_virus_1;;;;;;;Totiviridae;Toti;Orius insidiosus;dsRNA;Totiviridae;Totiviridae
Orius_insidiosus_toti-like_virus_2;;;;;;;Totiviridae;Toti;Orius insidiosus;dsRNA;Totiviridae;Totiviridae
Orius_insidiosus_toti-like_virus_3;;;;;;;Totiviridae;Toti;Orius insidiosus;dsRNA;Totiviridae;Totiviridae
Orius_insidiosus_tymo-like_virus;;;;;;;Tymoviridae;Tymo;Orius insidiosus;ssRNA(+);Tymoviridae;Tymoviridae
Orius_insidiosus_virga-like_virus_1;;;;;;;Virgaviridae;Virga;Orius insidiosus;ssRNA(+);Virgaviridae;Virgaviridae
Orius_insidiosus_virga-like_virus_2;;;;;;;Virgaviridae;Virga;Orius insidiosus;ssRNA(+);Virgaviridae;Virgaviridae
Orothrips_kelloggi_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Orothrips kelloggi;ssRNA(+);Iflaviridae;Iflaviridae
Orothrips_kelloggi_tymo-like_virus;;;;;;;Tymoviridae;Tymo;Orothrips kelloggi;ssRNA(+);Tymoviridae;Tymoviridae
Orothrips_kelloggi_virga-like_virus;;;;;;;Virgaviridae;Virga;Orothrips kelloggi;ssRNA(+);Virgaviridae;Virgaviridae
Ormenoides_venusta_bunya-like_virus;;;;;;;;Bunya;Ormenoides venusta;ssRNA(-);;
Ormenoides_venusta_bunya-like_virus;;;;;;;;Bunya;Ormenoides venusta;ssRNA(-);;
Ormenoides_venusta_reo-like_virus;;;;;;;Reoviridae;Reo;Ormenoides venusta;dsRNA;;Reoviridae
Ormenoides_venusta_reo-like_virus;;;;;;;Reoviridae;Reo;Ormenoides venusta;dsRNA;;Reoviridae
Ormenoides_venusta_reo-like_virus;;;;;;;Reoviridae;Reo;Ormenoides venusta;dsRNA;;Reoviridae
Ormenoides_venusta_toti-like_virus;;;;;;;Totiviridae;Toti;Ormenoides venusta;dsRNA;Totiviridae;Totiviridae
Ormenoides_venusta_virga-like_virus;;;;;;;Virgaviridae;Virga;Ormenoides venusta;ssRNA(+);Virgaviridae;Virgaviridae
Pachypsylla_celtidismamma_mononega-like_virus;;;;;;;Xinmoviridae;Mononega;Pachypsylla celtidismamma;ssRNA(-);Xinmoviridae;Xinmoviridae
Pachypsylla_celtidismamma_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Pachypsylla celtidismamma;dsRNA;Partitiviridae;Partitiviridae
Peloridium_pomponorum_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Peloridium pomponorum;ssRNA(+);Iflaviridae;Iflaviridae
Idiosystatus_acutiusculus_solemo-like_virus_1;;;;;;;;Solemo;Idiosystatus acutiusculus;ssRNA(+);;
Idiosystatus_acutiusculus_solemo-like_virus_2;;;;;;;;Solemo;Idiosystatus acutiusculus;ssRNA(+);;
Phylloscelis_atra_mononega-like_virus_1;;;;;;;Xinmoviridae;Mononega;Phylloscelis atra;ssRNA(-);Xinmoviridae;Xinmoviridae
Phylloscelis_atra_mononega-like_virus_2;;;;;;;Rhabdoviridae;Mononega;Phylloscelis atra;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Phylloscelis_atra_mononega-like_virus_3;;;;;;;Rhabdoviridae;Mononega;Phylloscelis atra;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Phylloscelis_atra_mononega-like_virus_4;;;;;;;Rhabdoviridae;Mononega;Phylloscelis atra;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Phylloscelis_atra_mononega-like_virus_5;;;;;;;Xinmoviridae;Mononega;Phylloscelis atra;ssRNA(-);Xinmoviridae;Xinmoviridae
Phylloscelis_atra_mononega-like_virus_6;;;;;;;Rhabdoviridae;Mononega;Phylloscelis atra;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Phylloscelis_atra_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Phylloscelis atra;ssRNA(+);Iflaviridae;Iflaviridae
Phylloscelis_atra_solemo-like_virus_1;;;;;;;;Solemo;Phylloscelis atra;ssRNA(+);;
Phylloscelis_atra_solemo-like_virus_2;;;;;;;;Solemo;Phylloscelis atra;ssRNA(+);;
Phymata_pennsylvanica_mononega-like_virus;;;;;;;;Mononega;Phymata pennsylvanica;ssRNA(-);;
Phymata_pennsylvanica_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Phymata pennsylvanica;dsRNA;Partitiviridae;Partitiviridae
Phymata_pennsylvanica_picorna-like_virus;;;;;;;Solinviviridae;Picorna;Phymata pennsylvanica;ssRNA(+);Solinviviridae;Solinviviridae
Phymata_pennsylvanica_reo-like_virus;;;;;;;Reoviridae;Reo;Phymata pennsylvanica;dsRNA;;Reoviridae
Phlaeothripidae_toti-like_virus;;;;;;;Totiviridae;Toti;Phlaeothripidae sp. AD-2014;dsRNA;Totiviridae;Totiviridae
Megacopta_cribraria_virga-like_virus;;;;;;;Virgaviridae;Virga;Megacopta cribraria;ssRNA(+);Virgaviridae;Virgaviridae
Ponana_quadralaba_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Ponana quadralaba;dsRNA;Partitiviridae;Partitiviridae
Ponana_quadralaba_reo-like_virus;;;;;;;Reoviridae;Reo;Ponana quadralaba;dsRNA;;Reoviridae
Ponana_quadralaba_reo-like_virus;;;;;;;Reoviridae;Reo;Ponana quadralaba;dsRNA;;Reoviridae
Ponana_quadralaba_reo-like_virus;;;;;;;Reoviridae;Reo;Ponana quadralaba;dsRNA;;Reoviridae
Ponana_quadralaba_reo-like_virus;;;;;;;Reoviridae;Reo;Ponana quadralaba;dsRNA;;Reoviridae
Ponana_quadralaba_solemo-like_virus;;;;;;;;Solemo;Ponana quadralaba;ssRNA(+);;
Ponana_quadralaba_solemo-like_virus;;;;;;;;Solemo;Ponana quadralaba;ssRNA(+);;
Ponana_quadralaba_solemo-like_virus;;;;;;;;Solemo;Ponana quadralaba;ssRNA(+);;
Ponana_quadralaba_solemo-like_virus;;;;;;;;Solemo;Ponana quadralaba;ssRNA(+);;
Prosapia_bicincta_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Prosapia bicincta;ssRNA(+);Iflaviridae;Iflaviridae
Psyllopsis_fraxinicola_chryso-like_virus;;;;;;;Chrysoviridae;Toti;Psyllopsis fraxinicola;dsRNA;Chrysoviridae;Chrysoviridae
Psyllopsis_fraxinicola_chryso-like_virus;;;;;;;Chrysoviridae;Toti;Psyllopsis fraxinicola;dsRNA;Chrysoviridae;Chrysoviridae
Psyllopsis_fraxinicola_chryso-like_virus;;;;;;;Chrysoviridae;Toti;Psyllopsis fraxinicola;dsRNA;Chrysoviridae;Chrysoviridae
Psyllopsis_fraxinicola_chryso-like_virus;;;;;;;Chrysoviridae;Toti;Psyllopsis fraxinicola;dsRNA;Chrysoviridae;Chrysoviridae
Psyllopsis_fraxinicola_partiti-like_virus_1;;;;;;;Partitiviridae;Partiti;Psyllopsis fraxinicola;dsRNA;Partitiviridae;Partitiviridae
Psyllopsis_fraxinicola_partiti-like_virus_2;;;;;;;Partitiviridae;Partiti;Psyllopsis fraxinicola;dsRNA;Partitiviridae;Partitiviridae
Psyllopsis_fraxinicola_partiti-like_virus_3;;;;;;;Partitiviridae;Partiti;Psyllopsis fraxinicola;dsRNA;Partitiviridae;Partitiviridae
Psyllopsis_fraxinicola_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Psyllopsis fraxinicola;ssRNA(+);Iflaviridae;Iflaviridae
Psyllopsis_fraxinicola_solemo-like_virus;;;;;;;;Solemo;Psyllopsis fraxinicola;ssRNA(+);;
Haplophallus_mononega-like_virus;;;;;;;Xinmoviridae;Mononega;Haplophallus sp. AD-2014;ssRNA(-);Xinmoviridae;Xinmoviridae
Haplophallus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Haplophallus sp. AD-2014;dsRNA;Partitiviridae;Partitiviridae
Ptycta_johnsoni_virga-like_virus_1;;;;;;;Virgaviridae;Virga;Ptycta johnsoni;ssRNA(+);Virgaviridae;Virgaviridae
Ptycta_johnsoni_virga-like_virus_2;;;;;;;Virgaviridae;Virga;Ptycta johnsoni;ssRNA(+);Virgaviridae;Virgaviridae
Pyrrhocoridae_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Pyrrhocoridae sp. AD-2014;dsRNA;Partitiviridae;Partitiviridae
Reuteroscopus_ornatus_bunya-like_virus;;;;;;;;Bunya;Reuteroscopus ornatus;ssRNA(-);;
Reuteroscopus_ornatus_bunya-like_virus;;;;;;;;Bunya;Reuteroscopus ornatus;ssRNA(-);;
Reuteroscopus_ornatus_partiti-like;;;;;;;Partitiviridae;Partiti;Reuteroscopus ornatus;dsRNA;Partitiviridae;Partitiviridae
Reuteroscopus_ornatus_partiti-like_virus_1;;;;;;;Partitiviridae;Partiti;Reuteroscopus ornatus;dsRNA;Partitiviridae;Partitiviridae
Reuteroscopus_ornatus_partiti-like_virus_2;;;;;;;Partitiviridae;Partiti;Reuteroscopus ornatus;dsRNA;Partitiviridae;Partitiviridae
Reuteroscopus_ornatus_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Reuteroscopus ornatus;ssRNA(+);Iflaviridae;Iflaviridae
Reuteroscopus_ornatus_picorna-like_virus_2;;;;;;;;Picorna;Reuteroscopus ornatus;ssRNA(+);;
Rhagovelia_obesa_beny-like_virus;;;;;;;Beny-like;Hepe-Beny;Rhagovelia obesa;ssRNA(-);;Beny-like
Rhagovelia_obesa_mononega-like_virus;;;;;;;Chuviridae;Mononega;Rhagovelia obesa;ssRNA(-);Chuviridae;Chuviridae
Rhagovelia_obesa_orthomyxo-like_virus;;;;;;;Orthomyxoviridae;Orthomyxo;Rhagovelia obesa;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Rhagovelia_obesa_picorna-like_virus_1;;;;;;;;Picorna;Rhagovelia obesa;ssRNA(+);;
Rhagovelia_obesa_picorna-like_virus_2;;;;;;;Dicistroviridae;Picorna;Rhagovelia obesa;ssRNA(+);Dicistroviridae;Dicistroviridae
Rhagovelia_obesa_picorna-like_virus_3;;;;;;;Iflaviridae;Picorna;Rhagovelia obesa;ssRNA(+);Iflaviridae;Iflaviridae
Rhagovelia_obesa_virga-like_virus;;;;;;;Virgaviridae;Virga;Rhagovelia obesa;ssRNA(+);Virgaviridae;Virgaviridae
Scutelleridae_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Scutelleridae sp. AD-2014;ssRNA(+);Iflaviridae;Iflaviridae
Anoplogonius_nigricollis_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Anoplogonius nigricollis;ssRNA(+);Iflaviridae;Iflaviridae
Chalcocoris_rutilans_mononega-like_virus_1;;;;;;;Rhabdoviridae;Mononega;Chalcocoris rutilans;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Chalcocoris_rutilans_mononega-like_virus_2;;;;;;;;Mononega;Chalcocoris rutilans;ssRNA(-);;
Chalcocoris_rutilans_orthomyxo-like;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_orthomyxo-like;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_orthomyxo-like;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_orthomyxo-like;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_orthomyxo-like_virus_1;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_orthomyxo-like_virus_2;;;;;;;Orthomyxoviridae;Orthomyxo;Chalcocoris rutilans;ssRNA(-);Orthomyxoviridae;Orthomyxoviridae
Chalcocoris_rutilans_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Chalcocoris rutilans;ssRNA(+);Iflaviridae;Iflaviridae
Frankliniella_occidentalis_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Frankliniella occidentalis;ssRNA(+);Iflaviridae;Iflaviridae
Frankliniella_occidentalis_solemo-like_virus;;;;;;;;Solemo;Frankliniella occidentalis;ssRNA(+);;
Neotibicen_dorsatus_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Neotibicen dorsatus;dsRNA;Partitiviridae;Partitiviridae
Trionymus_caricis_reo-like_virus;;;;;;;Reoviridae;Reo;Trionymus caricis;dsRNA;;Reoviridae
Trichocorixa_calva_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Trichocorixa calva;ssRNA(+);Iflaviridae;Iflaviridae
Trichocorixa_calva_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Trichocorixa calva;ssRNA(+);Iflaviridae;Iflaviridae
Trioza_urticae_flavi-like_virus;;;;;;;Flaviviridae;Flavi;Trioza urticae;ssRNA(+);Flaviviridae;Flaviviridae
Trioza_urticae_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Trioza urticae;dsRNA;Partitiviridae;Partitiviridae
Trioza_urticae_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Trioza urticae;ssRNA(+);Iflaviridae;Iflaviridae
Trioza_urticae_reo-like_virus;;;;;;;Reoviridae;Reo;Trioza urticae;dsRNA;;Reoviridae
Trioza_urticae_reo-like_virus;;;;;;;Reoviridae;Reo;Trioza urticae;dsRNA;;Reoviridae
Trioza_urticae_reo-like_virus;;;;;;;Reoviridae;Reo;Trioza urticae;dsRNA;;Reoviridae
Trioza_urticae_solemo-like_virus;;;;;;;;Solemo;Trioza urticae;ssRNA(+);;
Unaspis_euonymi_astro-like_virus;;;;;;;Astroviridae;Astro;Unaspis euonymi;ssRNA(+);Astroviridae;Astroviridae
Unaspis_euonymi_flavi-like_virus;;;;;;;Flaviviridae;Flavi;Unaspis euonymi;ssRNA(+);Flaviviridae;Flaviviridae
Unaspis_euonymi_mononega-like_virus_1;;;;;;;Rhabdoviridae;Mononega;Unaspis euonymi;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Unaspis_euonymi_mononega-like_virus_2;;;;;;;Xinmoviridae;Mononega;Unaspis euonymi;ssRNA(-);Xinmoviridae;Xinmoviridae
Unaspis_euonymi_mononega-like_virus_3;;;;;;;Rhabdoviridae;Mononega;Unaspis euonymi;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Unaspis_euonymi_narna-like_virus_1;;;;;;;Narnaviridae;Narna;Unaspis euonymi;ssRNA(+);Narnaviridae;Narnaviridae
Unaspis_euonymi_narna-like_virus_2;;;;;;;Botourmiaviridae;Narna;Unaspis euonymi;ssRNA(+);Botourmiaviridae;Botourmiaviridae
Unaspis_euonymi_nido-like_virus;;;;;;;Mesoniviridae;Nido;Unaspis euonymi;ssRNA(+);Mesoniviridae;Mesoniviridae
Unaspis_euonymi_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Unaspis euonymi;dsRNA;Partitiviridae;Partitiviridae
Unaspis_euonymi_picorna-like_virus;;;;;;;Iflaviridae;Picorna;Unaspis euonymi;ssRNA(+);Iflaviridae;Iflaviridae
Unaspis_euonymi_reo-like_virus;;;;;;;Reoviridae;Reo;Unaspis euonymi;dsRNA;;Reoviridae
Unaspis_euonymi_tombus-like_virus_1;;;;;;;Tombusviridae;Tombus;Unaspis euonymi;ssRNA(+);Tombusviridae;Tombusviridae
Unaspis_euonymi_tombus-like_virus_1;;;;;;;Tombusviridae;Tombus;Unaspis euonymi;ssRNA;Tombusviridae;Tombusviridae
Unaspis_euonymi_tombus-like_virus_2;;;;;;;Tombusviridae;Tombus;Unaspis euonymi;ssRNA(+);Tombusviridae;Tombusviridae
Unaspis_euonymi_tombus-like_virus_2;;;;;;;Tombusviridae;Tombus;Unaspis euonymi;ssRNA;Tombusviridae;Tombusviridae
Unaspis_euonymi_virga-like_virus;;;;;;;Virgaviridae;Virga;Unaspis euonymi;ssRNA(+);Virgaviridae;Virgaviridae
Unaspis_euonymi;;;;;;;;;Unaspis euonymi;Unknown;;
Unaspis_euonymi;;;;;;;;;Unaspis euonymi;Unknown;;
Unaspis_euonymi_virus_1;;;;;;;;;Unaspis euonymi;Unknown;;
Unaspis_euonymi_virus_2;;;;;;;;;Unaspis euonymi;Unknown;;
Vidanoana_flavomaculata_bunya-like_virus;;;;;;;Phasmaviridae;Bunya;TRINITY_DN45866_c0_g1_i1;ssRNA(-);Phasmaviridae;Phasmaviridae
Vidanoana_flavomaculata_bunya-like_virus;;;;;;;;Bunya;Vidanoana flavomaculata;ssRNA(-);;
Vidanoana_flavomaculata_partiti-like_virus;;;;;;;Partitiviridae;Partiti;Vidanoana flavomaculata;dsRNA;Partitiviridae;Partitiviridae
Vidanoana_flavomaculata_picorna-like_virus_1;;;;;;;Iflaviridae;Picorna;Vidanoana flavomaculata;ssRNA(+);Iflaviridae;Iflaviridae
Vidanoana_flavomaculata_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Vidanoana flavomaculata;ssRNA(+);Iflaviridae;Iflaviridae
Vidanoana_flavomaculata_solemo-like_virus;;;;;;;;Solemo;Vidanoana flavomaculata;ssRNA(+);;
Dalbulus_maidis_bunya-like_virus;;;;;;;;Bunya;Dalbulus maidis;ssRNA(-);;
Dalbulus_maidis_bunya-like_virus;;;;;;;;Bunya;Dalbulus maidis;ssRNA(-);;
Echmepteryx_hageni_hepe-like_virus;;;;;;;Hepe-like;Hepe-Beny;Echmepteryx hageni;ssRNA(+);;Hepe-like
Echmepteryx_hageni_noda-like_virus;;;;;;;Nodaviridae;Tombus;Echmepteryx hageni;ssRNA(+);Nodaviridae;Nodaviridae
Echmepteryx_hageni_picorna-like_virus_1;;;;;;;Dicistroviridae;Picorna;Echmepteryx hageni;ssRNA(+);Dicistroviridae;Dicistroviridae
Echmepteryx_hageni_picorna-like_virus_2;;;;;;;;Picorna;Echmepteryx hageni;ssRNA(+);;
Echmepteryx_hageni_tombus-like_virus_1;;;;;;;Tombusviridae;Tombus;Echmepteryx hageni;ssRNA(+);Tombusviridae;Tombusviridae
Echmepteryx_hageni_tombus-like_virus_1;;;;;;;Tombusviridae;Tombus;Echmepteryx hageni;ssRNA;Tombusviridae;Tombusviridae
Echmepteryx_hageni_tombus-like_virus_2;;;;;;;Tombusviridae;Tombus;Echmepteryx hageni;ssRNA(+);Tombusviridae;Tombusviridae
Echmepteryx_hageni_tombus-like_virus_2;;;;;;;Tombusviridae;Tombus;Echmepteryx hageni;ssRNA;Tombusviridae;Tombusviridae
Columbicola_columbae_mononega-like_virus;;;;;;;Rhabdoviridae;Mononega;Columbicola columbae;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Frankliniella_occidentalis_mononega-like_virus;;;;;;;Rhabdoviridae;Mononega;Frankliniella occidentalis;ssRNA(-);Rhabdoviridae;Rhabdoviridae
Frankliniella_occidentalis_picorna-like_virus_2;;;;;;;Iflaviridae;Picorna;Frankliniella occidentalis;ssRNA(+);Iflaviridae;Iflaviridae
Frankliniella_occidentalis_tymo-like_virus;;;;;;;Betaflexiviridae;Tymo;Frankliniella occidentalis;ssRNA(+);Betaflexiviridae;Betaflexiviridae
